product_id,price,discount_percentage,sold_count,rating,review_count,total_stock,category,brand_name_guess,province,price_band
102067275500,55000,0.5,4235,4.9,420,492553,Sunblock wajah,Ready Stock,Banten,50–99k
100177529592,31350,0.05,1150,4.6,90,73,Sunblock wajah,Emina,Jawa Tengah,<50k
8227035664,55528,0.26,14315,4.9,255,5453,Sunblock wajah,Scarlett,DKI Jakarta,50–99k
100520342515,69300,0.37,2742,4.9,491,865,Sunblock wajah,Beauty of Joseon,Banten,50–99k
100258949384,28500,0.17,210,4.6,17,7,Sunblock wajah,Madame Gie,Jawa Tengah,<50k
11507975002,180000,0.1,10528,5,3097,109268,Sunblock wajah,SKIN1004,DKI Jakarta,100–199k
100335725644,35300,0.58,307,4.5,31,959,Sunblock wajah,Sunscreen,DKI Jakarta,<50k
100257346524,36900,0.4,94,5,21,36,Sunblock wajah,Tokoserba Serbu,DKI Jakarta,<50k
100314746070,30352,0.33,58762,4.9,4440,1544,Sunblock wajah,Wardah,Jawa Barat,<50k
14674538643,19000,0,982,4.9,289,19,Sunblock wajah,Hanasui,Jawa Tengah,<50k
100847608031,113000,0.14,39852,4.9,2836,3979,Sunblock wajah,Wardah,Jawa Barat,100–199k
100005478798,32500,0.28,13300,4.8,1154,5316,Sunblock wajah,Azarine,Jawa Timur,<50k
12482516810,73950,0,1973,5,544,74,Sunblock Badan,Vaseline,DKI Jakarta,50–99k
100627791096,126400,0.49,118,5,16,3025,Sunblock wajah,Kao,Jawa Barat,100–199k
100331798252,21190,0,55,4.8,5,91,Sunblock wajah,Hanasui Collagen,Jawa Timur,<50k
102055237260,26810,0.2,21492,4.9,2648,2514,Sunblock wajah,Implora,DKI Jakarta,<50k
100573401436,29850,0.46,352,4.8,46,213,Sunblock wajah,Amaterasun,Jawa Timur,<50k
100067124997,23750,0,5396,4.8,685,5060,Sunblock wajah,Hanasui,Jawa Barat,<50k
100079003281,30000,0,0,0,0,100,Sunblock wajah,Implora,Jawa Tengah,<50k
100063673463,72500,0.52,13764,4.8,325,215,Sunblock wajah,Facetology,DKI Jakarta,50–99k
13150098745,1005000,0,33,5,6,4,Sunblock wajah,Sunscreen,DKI Jakarta,350k+
8620953298,27146,0.02,1645,4.9,76,167,Sunblock wajah,Implora,Banten,<50k
6381234669,33345,0.05,1047,4.9,373,33,Sunblock Badan,Azarine,Bali,<50k
7832332119,37000,0,12,5,7,30,Sunblock wajah,Azarine,Kalimantan Timur,<50k
100090672993,32487,0.63,340,4.9,28,41,Sunblock wajah,Azarine,Jawa Timur,<50k
100398031927,75000,0,18,0,0,40,Sunblock wajah,Sunscreen,Jawa Barat,50–99k
100389046200,70500,0,0,0,0,5,Sunblock wajah,Facetology,Lampung,50–99k
15208086510,32625,0.1,9,5,3,27,Sunblock wajah,Implora,Sumatera Selatan,<50k
7424164602,33400,0,5217,4.9,1535,316,Sunblock Badan,Hanasui,Jawa Barat,<50k
8054780187,32950,0.06,3596,4.9,31,26,Sunblock wajah,Azarine,Jawa Barat,<50k
2986062096,61000,0,3963,4.9,1548,2753,Sunblock Badan,Azarine,DKI Jakarta,50–99k
100262385273,37000,0,589,4.9,159,37,Sunblock wajah,Beauty of Joseon,DKI Jakarta,<50k
100275641916,28000,0.43,5226,4.9,170,20947,Sunblock wajah,Madame Gie,Jawa Timur,<50k
100482774786,58301,0.12,449,5,26,15,Sunblock wajah,Azarine,Sumatera Utara,50–99k
100280826438,21450,0,228738,4.9,41645,9297,Sunblock wajah,Emina,Jawa Barat,<50k
14996924314,21805,0.02,443,4.9,45,66,Sunblock wajah,Implora,Banten,<50k
100596599136,34250,0,1418,4.9,429,18,Sunblock wajah,Azarine,Jawa Timur,<50k
14047237929,40300,0,6,5,2,14,Sunblock wajah,Kahf,Kalimantan Timur,<50k
1407036178,32250,0.14,30,5,8,16,Sunblock wajah,Wardah,Jawa Barat,<50k
100560806518,47000,0.24,3923,4.8,554,12,Sunblock wajah,Azarine,Jawa Barat,<50k
2857101661,35630,0.3,36,5,12,7,Sunblock wajah,Azarine,Kalimantan Selatan,<50k
8846515432,121900,0.47,5761,4.9,452,1070,Sunblock wajah,Pyunkang Yul,Banten,100–199k
102067278155,269000,0.05,30,5,7,889,Sunblock wajah,Gamal Men,DKI Jakarta,200–349k
1932200970,154200,0.03,4013,4.9,1056,8070,Sunblock wajah,Geut,Banten,100–199k
3527184129,394790,0.03,2359,5,369,162,Sunblock wajah,Anessa,Banten,350k+
100268967483,89000,0.14,4645,4.9,336,6135,Sunblock wajah,Trueve.,Banten,50–99k
2145737725,57960,0.24,16697,5,7229,245,Sunblock wajah,Somethinc,Banten,50–99k
100824679622,215260,0.1,0,0,0,5,Sunblock wajah,COSRX,Kalimantan Timur,200–349k
102067281179,351000,0.24,416,4.9,82,56,Sunblock wajah,Neutrogena,DKI Jakarta,350k+
10837745992,214000,0.46,283,4.9,51,364,Sunblock wajah,Anua,DKI Jakarta,200–349k
16099555873,37706,0.04,10,5,3,5,Sunblock wajah,Apotik Century,DKI Jakarta,<50k
100103395386,42000,0,4698,4.7,426,12,Sunblock wajah,Scarlett,Jawa Timur,<50k
100071726022,35400,0.29,4344,4.8,493,1843,Sunblock wajah,Wardah,Jawa Barat,<50k
100251722321,41705,0.58,99717,4.8,12851,40670,Sunblock wajah,Acnaway,DKI Jakarta,<50k
13725771370,70500,0.22,21962,4.9,2395,1866,Paket Perawatan Wajah,Wardah,Jawa Barat,50–99k
7853839345,30150,0.1,6332,4.9,1833,1532,Sunblock wajah,Azarine,Banten,<50k
100458585154,32800,0.72,16238,4.8,526,62300,Sunblock wajah,Beauty of Joseon,DKI Jakarta,<50k
100314845760,31950,0.29,22625,4.9,1796,2543,Sunblock wajah,Wardah,Jawa Barat,<50k
100101904381,41500,0.45,78745,4.8,2154,74450,Sunblock wajah,Gietin New,DKI Jakarta,<50k
100071701255,20826,0.4,59983,4.8,6966,246,Sunblock wajah,Hanasui Collagen,Jawa Barat,<50k
100846446461,41504,0.59,93373,4.8,5287,9754,Sunblock wajah,Glamazing,Jawa Timur,<50k
11777887170,36500,0,163,4.9,57,13,Sunblock wajah,Implora,Lampung,<50k
1925622708,39000,0,179,4.9,79,65,Sunblock wajah,Kahf,Jawa Barat,<50k
100302535082,47000,0,24,4,2,8,Sunblock wajah,Sunscreen,Jawa Timur,<50k
778698594,32000,0,16,5,9,34,Sunblock wajah,Wardah,Banten,<50k
8139632049,29400,0,787,4.9,159,278,Sunblock wajah,Azarine Cicamide Barrier,Banten,<50k
100280860310,43500,0,156207,4.9,22682,1821,Sunblock wajah,Kahf,Jawa Timur,<50k
14220837441,35000,0,26,4.9,15,17,Sunblock wajah,Azarine Cicamide Barrier,Kalimantan Timur,<50k
8625694856,33000,0,37,5,14,2,Sunblock wajah,Implora,Kalimantan Timur,<50k
100028218615,32100,0,403,4.9,57,57,Sunblock wajah,Implora,Sumatera Selatan,<50k
100288701047,29000,0.52,41170,4.9,5522,5074,Sunblock wajah,OMG Store New,Jawa Barat,<50k
15971724760,100000,0,32,5,6,68,Sunblock wajah,Sunscreen,Jawa Timur,100–199k
7243958360,28900,0,48,5,10,20,Sunblock wajah,Sunscreen,Kalimantan Barat,<50k
100620562789,86500,0.42,274,4.9,55,2868,Sunblock wajah,Sunscreen,Jawa Timur,50–99k
100157669381,30875,0.26,601,4.9,65,77,Sunblock wajah,Kahf,Jawa Tengah,<50k
100273014944,112000,0.32,255412,4.8,744,21101,Sunblock Badan,Onlyou,Jawa Barat,100–199k
100225411763,94752,0.41,1468,4.9,172,89533,Sunblock wajah,Exclusive,Jawa Barat,50–99k
100273112952,33800,0,11779,5,666,2591,Sunblock wajah,Hanasui,DKI Jakarta,<50k
2388670752,105000,0,162,5,73,839,Sunblock wajah,Sunscreen,DKI Jakarta,100–199k
100294562040,25000,0.67,14664,4.9,1894,4838,Sunblock wajah,Erhastore,DKI Jakarta,<50k
100489694901,30700,0,8663,4.9,902,72,Sunblock wajah,Pigeon,DKI Jakarta,<50k
15319136774,98900,0,32,4.7,3,2,Sunblock wajah,OMG,Banten,50–99k
100560919016,47000,0.24,2067,4.9,274,22,Sunblock wajah,Twinpack,Jawa Barat,<50k
100282941984,26500,0,1976,4.8,177,344,Sunblock wajah,OMG OH MY,DKI Jakarta,<50k
100273015395,41300,0.65,6166,4.9,807,33291,Sunblock wajah,Onlyou,Jawa Barat,<50k
15656549895,30500,0,182,5,54,49,Sunblock wajah,Hanasui,DKI Jakarta,<50k
15966578611,15355,0.17,30,4.7,7,3,Sunblock wajah,Emina,Jawa Barat,<50k
100018842091,40083,0.07,1032,4.9,155,457,Sunblock wajah,Sariayu,DKI Jakarta,<50k
100006738014,33250,0.05,1048,4.7,85,70,Sunblock wajah,Madame,Jawa Barat,<50k
100017143558,28000,0.38,10537,4.9,1251,49233,Sunblock wajah,Klik.Apotek,Jawa Barat,<50k
102067275262,90604,0.54,36460,4.9,1421,34275,Sunblock wajah,Ready Stock,Banten,50–99k
100397790720,930000,0.06,57,0,0,386,Sunblock wajah,Cressindo,DKI Jakarta,350k+
13092790711,35500,0,2517,4.8,313,16,Sunblock wajah,Kahf,Jawa Timur,<50k
3640273616,56050,0.05,70,4.9,27,19,Sunblock wajah,Azarine,Jawa Tengah,50–99k
13999370643,33500,0.16,375,4.8,57,74,Sunblock wajah,Azarine Cicamide Barrier,Jawa Tengah,<50k
9669695557,35900,0,38,5,16,9,Sunblock wajah,Kahf,Jawa Tengah,<50k
100004127654,31818,0.09,5602,4.8,188,155,Sunblock wajah,Azarine,DKI Jakarta,<50k
100142327089,52000,0,18,5,1,6,Sunblock wajah,Sunscreen,Sulawesi Selatan,50–99k
100070954198,32000,0,228,5,59,1200,Sunblock wajah,Azarine,Banten,<50k
100148183709,76000,0.3,168,4.9,18,365,Sunblock wajah,Facetology,Jawa Timur,50–99k
100276322798,62500,0.37,80117,4.9,5213,952,Sunblock wajah,Adleeva,Jawa Barat,50–99k
100278026513,24100,0.46,33874,4.8,1620,30393,Sunblock wajah,Implora,Jawa Barat,<50k
100233858507,26500,0.12,2681,4.6,221,77,Sunblock wajah,Madame,Jawa Timur,<50k
100233748758,21200,0,979,4.8,130,6,Sunblock wajah,Hanasui,Jawa Timur,<50k
100019399670,38150,0.17,30213,4.9,1087,1996384,Sunblock wajah,Azarine,Jawa Timur,<50k
12811618133,28700,0.16,209,4.7,37,80,Sunblock wajah,OMG,DI Yogyakarta,<50k
102067275621,55000,0.5,558243,4.9,5454,414994,Sunblock wajah,Ready Stock,Banten,50–99k
100550015598,44990,0,291,5,16,4,Sunblock wajah,Scora,Jawa Tengah,<50k
100073689141,22500,0.44,863,4.8,123,86,Sunblock wajah,Hanasui,Jawa Tengah,<50k
100108932136,20468,0.41,1307,4.9,199,292,Sunblock wajah,Hanasui,Banten,<50k
100019185120,38150,0.17,4672,4.8,314,1999994,Sunblock wajah,Azarine,Jawa Timur,<50k
100830456148,33750,0,999,4.9,135,19,Sunblock wajah,Hanasui,Jawa Barat,<50k
12322584021,31500,0,119,5,40,33,Sunblock wajah,Hanasui,Jawa Tengah,<50k
7337315600,29300,0,235,4.8,31,29,Sunblock wajah,Wardah,Jawa Timur,<50k
14269668636,34200,0.1,1300,4.9,370,88,Sunblock wajah,Pixy,DKI Jakarta,<50k
100743841539,38000,0.42,12,5,2,120,Sunblock wajah,Beauty of Joseon,Banten,<50k
100019680771,30875,0.05,1452,4.8,126,55,Sunblock wajah,Emina,Jawa Barat,<50k
16618415798,28299,0,423,4.9,80,30,Sunblock wajah,Emina,Jawa Tengah,<50k
100001675250,29625,0.21,7546,4.9,1022,921,Sunblock wajah,Wardah,,<50k
102050950637,51765,0.31,42233,4.9,6165,84964,Parfum & Cologne Unisex,Scarlett,DKI Jakarta,50–99k
100276763886,18000,0.55,70098,4.9,5042,10223,Body Lotion,Purbasari,DKI Jakarta,<50k
12233577266,11970,0.05,4633,4.9,836,275,Parfum & Cologne Wanita,Mandom,DKI Jakarta,<50k
1095336814,39990,0.07,12014,4.9,4149,131,Concealer & Color Corrector,Pixy,DKI Jakarta,<50k
16486405827,63650,0.68,1935,4.9,429,1194187,Cushion,Glad2glow,Banten,50–99k
14045033572,39900,0.67,389269,4.8,17118,32735,Lipgloss,Sea Makeup,DKI Jakarta,<50k
11926650170,50915,0.32,13703,4.9,1867,13181,Parfum & Cologne Wanita,Scarlett,DKI Jakarta,50–99k
100268433688,51765,0.31,674279,4.9,64883,78923,Parfum & Cologne Unisex,Scarlett,DKI Jakarta,50–99k
15595394308,40000,0,32,5,4,18,Sunblock wajah,Sunscreen,Jawa Timur,<50k
100108060616,36000,0,10772,4.7,309,10705,Sunblock wajah,Azarine,Jawa Tengah,<50k
16594639558,23100,0.23,66,5,4,6,Sunblock wajah,Sunscreen,Jawa Timur,<50k
100527728405,36225,0.1,2089,4.2,17,130,Sunblock wajah,Azarine Cicamide Barrier,Sulawesi Selatan,<50k
100029426247,25600,0,192,4.6,28,20,Sunblock wajah,OMG,Sumatera Selatan,<50k
100240321372,36900,0,603,4.8,65,1,Sunblock wajah,Sunscreen,Jawa Timur,<50k
100481031767,17000,0,27,0,0,484,Sunblock wajah,OMG,DKI Jakarta,<50k
100256059686,21850,0.26,13,5,3,1999998,Sunblock wajah,Hanasui,Jawa Timur,<50k
100797336580,25175,0.05,1419,4.8,110,1948,Sunblock wajah,OMG,Jawa Tengah,<50k
100835868429,16500,0.34,13,5,3,183,Sunblock wajah,Emina,Jawa Barat,<50k
100569634278,26600,0.05,14,5,1,104,Sunblock wajah,OMG OH MY,Riau,<50k
100071714889,27227,0.39,9447,4.8,1024,10,Sunblock wajah,Emina,Jawa Barat,<50k
100133825636,54450,0.1,124,4.9,19,482,Sunblock wajah,Wardah,Riau,50–99k
100680294796,45000,0.41,64,4.5,11,87,Sunblock wajah,Scora,Jawa Tengah,<50k
100070839309,28452,0.05,1145,5,33,69,Sunblock wajah,Sunscreen,Jawa Barat,<50k
100690584660,25648,0.22,208,4.7,24,1616,Sunblock wajah,OMG OH MY,Banten,<50k
100807206138,58700,0.16,4137,4.7,414,6676,Sunblock wajah,Glamazing,Jawa Timur,50–99k
102075121340,23939,0,17,0,0,18,Sunblock Badan,OMG,Jawa Timur,<50k
100160023246,32500,0.28,341,4.8,45,68,Sunblock wajah,Hanasui,Jawa Timur,<50k
15605863858,32900,0,1,0,0,5,Sunblock wajah,Emina,Banten,<50k
100356264453,22000,0.2,345,4.2,20,261,Sunblock wajah,OMG OH MY,Jawa Barat,<50k
100275103528,34414,0.2,1312,4.9,128,439,Sunblock wajah,Wardah,Sulawesi Selatan,<50k
100729958514,32500,0,1542,5,433,84,Sunblock wajah,Sunscreen,Jawa Tengah,<50k
100158764872,24000,0,8,4,1,5,Sunblock wajah,OMG OH MY,Kalimantan Selatan,<50k
7013304242,25800,0,3,5,1,63,Sunblock wajah,Wardah,Jawa Tengah,<50k
100003606478,8800,0.1,5546,4.8,69,70,Sunblock wajah,Viva,Jawa Tengah,<50k
100334394462,65000,0,25,3.8,4,6,Sunblock wajah,Sunscreen,Gorontalo,50–99k
16075104666,25500,0.07,6495,4.8,815,50,Sunblock wajah,OMG OH MY,DKI Jakarta,<50k
11442508729,35500,0,65,5,20,79,Sunblock wajah,Wardah,Sumatera Selatan,<50k
100078927571,34250,0.51,1007,4.7,137,48,Sunblock wajah,Sunscreen,Lampung,<50k
100730247977,31850,0,366,5,120,85,Sunblock wajah,Wardah,DKI Jakarta,<50k
100276871609,20800,0,16,5,7,99,Sunblock wajah,Emina,Sumatera Selatan,<50k
100255426454,8075,0,338,4.6,28,9,Sunblock wajah,Sunscreen,Jawa Timur,<50k
100545917800,10900,0,85,5,6,9990,Sunblock wajah,Sunscreen,Jawa Timur,<50k
100314794153,16250,0.19,749,4.9,68,318,Sunblock wajah,Emina,Jawa Barat,<50k
100519250248,20500,0,6,0,0,20,Sunblock wajah,Sunscreen,Kalimantan Selatan,<50k
100317361082,31769,0.15,228,5,26,143,Sunblock wajah,Emina Sun,Sulawesi Selatan,<50k
100273362676,37952,0.19,393,5,2,458,Sunblock wajah,Glad2glow,Banten,<50k
100071724736,31200,0.38,84218,4.9,7255,6100,Sunblock wajah,Wardah,Jawa Barat,<50k
100067009983,24296,0.12,6873,4.7,449,1346,Sunblock wajah,OMG OH MY,Riau,<50k
100847905125,26000,0,811,4.5,65,315,Sunblock wajah,OMG OH MY,Sumatera Selatan,<50k
16345254933,14839,0.18,0,0,0,7,Sunblock wajah,Baby Loca,Jawa Barat,<50k
100811427470,33600,0.51,5,0,0,594,Sunblock wajah,Barubt,Banten,<50k
100019118930,56850,0.21,252,4.8,36,999949,Sunblock wajah,Azarine,Jawa Timur,50–99k
100022044670,309900,0.64,0,0,0,1216,Paket Perawatan Wajah,HA PRO,DKI Jakarta,200–349k
100164025505,60000,0,20,5,2,484,Sunblock wajah,Sunscreen,Jawa Tengah,50–99k
2676243396,265050,0.14,2857,5,890,52,Sunblock wajah,Innisfree,Banten,200–349k
100427619928,75000,0,6,0,0,44,Sunblock wajah,Facetology,Kalimantan Timur,50–99k
100071751480,22870,0.49,19111,4.8,2051,517,Sunblock wajah,Implora,Jawa Barat,<50k
100094059904,25000,0.72,10116,4.8,1274,4649,Sunblock Badan,Guanjing Kojic Acid Office,Banten,<50k
100066308089,88755,0.03,67,4.9,12,448,Sunblock wajah,Facetology,Riau,50–99k
100148370688,32500,0.07,102,4.9,12,48,Sunblock wajah,OMG OH MY,Sulawesi Selatan,<50k
100275111813,42953,0.1,448,5,41,49,Sunblock wajah,Kahf,Sulawesi Selatan,<50k
16297137830,26675,0.03,95,4.4,14,93,Sunblock wajah,OMG OH MY,Sumatera Utara,<50k
100254488897,92000,0.23,7620,4.8,1562,2087426,Sunblock wajah,Clorismen,Jawa Barat,50–99k
100173457958,30500,0,10187,4.9,1283,1414,Sunblock wajah,Hanasui,Jawa Tengah,<50k
8822314596,20900,0,222,5,51,75,Sunblock wajah,Hanasui,Jawa Barat,<50k
100060934075,18825,0,68,4.7,15,209,Sunblock wajah,Emina,Jawa Barat,<50k
100071768899,66841,0.44,725,4.9,113,21,Sunblock wajah,Wardah,Jawa Barat,50–99k
100493445633,31294,0,5061,4.9,1009,1530,Sunblock wajah,Emina Sun,Jawa Barat,<50k
100626353092,46500,0,46,4.9,7,12,Sunblock wajah,Sunscreen,Jawa Barat,<50k
100106374627,37500,0,65,4.9,7,82,Sunblock wajah,Emina,Jawa Timur,<50k
100275655522,21800,0.25,208486,4.7,29037,56163,Sunblock wajah,Madame Gie,Jawa Timur,<50k
100025719213,24000,0,8,5,1,93,Sunblock wajah,OMG OH MY,Sumatera Utara,<50k
100285543437,24000,0,260,4.6,8,111,Sunblock wajah,Beauty of Joseon,Jawa Barat,<50k
100613766659,175000,0.44,67,5,13,183,Sunblock wajah,Azarine,Jawa Timur,100–199k
100404846797,327250,0.08,2208,5,741,59,Sunblock wajah,Bioderma,DKI Jakarta,200–349k
9153413710,113000,0.43,12471,4.9,2436,163,Sunblock wajah,Amaterasun,Banten,100–199k
100714000449,220050,0.22,57694,4.9,11424,12138,Paket Perawatan Wajah,Kahf,Jawa Barat,200–349k
391970045,138000,0.1,175,4.9,58,3,Sunblock Badan,Apotik Century,DKI Jakarta,100–199k
14993793758,1390000,0,6,5,3,2,Sunblock wajah,Elemis,DKI Jakarta,350k+
16321124863,48050,0.26,417,5,101,105,Sunblock Badan,Azarine,Jawa Timur,<50k
7016468483,56000,0,7,5,1,12,Sunblock wajah,Azarine,Sumatera Utara,50–99k
2157915006,52000,0,49,4.9,26,2,Sunblock wajah,Azarine,Jawa Tengah,50–99k
100560919198,33500,0,61,4.8,12,13,Sunblock wajah,Emina,Jawa Barat,<50k
100008679252,25000,0,48,5,5,23,Sunblock wajah,OMG,Jawa Timur,<50k
100210603501,60000,0,52,4.5,2,79,Sunblock wajah,Sunscreen,Sulawesi Selatan,50–99k
100587467959,60000,0,71,5,5,27,Sunblock wajah,Sunscreen,Sumatera Utara,50–99k
100824669983,79900,0,1,0,0,225,Sunblock wajah,Facetology,Kalimantan Timur,50–99k
1425981273,28900,0,211,5,92,1,Sunblock wajah,Wardah Uv,Jawa Barat,<50k
11991803091,33900,0,26,4.9,12,2,Sunblock wajah,Hanasui,Riau,<50k
100062220899,22000,0.2,10094,4.8,1033,303,Sunblock wajah,OMG OH MY,Jawa Barat,<50k
100350625136,36000,0.48,6487,4.8,2283,344,Sunblock wajah,Avoskin,DI Yogyakarta,<50k
2503305937,100000,0,46,4.9,10,54,Sunblock wajah,Sunscreen,Jawa Barat,100–199k
100016260759,43128,0.55,898,4.8,91,195,Sunblock wajah,You,Jawa Barat,<50k
1862270627,42750,0.05,18,5,14,982,Sunblock wajah,Sunscreen,DI Yogyakarta,<50k
394639565,68889,0,8680,4.9,3674,12,Sunblock wajah,Apotik Century,DKI Jakarta,50–99k
2019148935,36900,0.47,1860,5,866,13,Sunblock wajah,Sunscreen,Jawa Timur,<50k
100313926851,24732,0.1,902,4.8,79,51,Sunblock wajah,Madame Gie,Jawa Barat,<50k
100195893025,52999,0,228,4.8,46,1,Sunblock wajah,Gloowbi,Jawa Barat,50–99k
100172469161,48500,0,116,4.9,30,199993,Sunblock wajah,Sunscreen,Jawa Tengah,<50k
100766848243,26250,0,956,4.9,301,86,Sunblock wajah,OMG OH MY,DKI Jakarta,<50k
100378762405,63000,0.3,40,4.9,8,7,Sunblock wajah,Sunscreen,Jawa Barat,50–99k
100261297028,43400,0.3,174,5,28,6,Sunblock wajah,Sunscreen,Banten,<50k
100436548874,49500,0,0,0,0,1000,Sunblock Badan,Sunscreen,DKI Jakarta,<50k
1125724312,426376,0.14,4211,4.9,1205,183,Sunblock wajah,Anessa,Banten,350k+
6378718893,36660,0.06,1316,4.9,371,135,Sunblock wajah,Azarine,Jawa Barat,<50k
546100020,65000,0,15,4,1,10,Sunblock wajah,Sunscreen,Banten,50–99k
100568367346,5000,0,687,4.5,50,3798,Pelindung Wajah,Masker Kf94,DKI Jakarta,<50k
100269751968,333870,0.23,60742,4.9,5687,7024,Masker Wajah,Polynia,DKI Jakarta,200–349k
11869596783,45800,0.52,1876,4.9,619,651,Topeng & Balaclava Airsoft,Rockbros Cycling,DKI Jakarta,<50k
100262824722,260400,0.34,5487,4.9,928,1704,Masker Wajah,Some By Mi,Banten,200–349k
100269752004,359000,0.17,38574,4.9,3188,11559,Masker Wajah,Polynia,DKI Jakarta,350k+
1944447822,42000,0.72,47412,5,9614,199,Masker Buff,Evoplusmed New,Jawa Barat,<50k
13627162378,32830,0.84,1749,4.9,476,22278,Masker Wajah,Madame Gie,DKI Jakarta,<50k
100289421548,52535,0.5,30909,4.9,3838,58225,Masker Wajah,Becoming,Banten,50–99k
100000193667,23999,0.5,400,5,22,985,Masker Wajah,O Sweet Singapore,Banten,<50k
100268462312,28799,0.5,1048576,4.8,3626,70959,Masker Wajah,Bioaqua,Banten,<50k
2830652078,310749,0.37,4842,4.9,1537,60,Masker Medis,Softex,Banten,200–349k
7041302447,271474,0.35,2321,5,672,61,Masker Medis,Softex,Banten,200–349k
1793086708,118000,0.19,7572,5,1867,459,Masker Medis,Pokanaoffcial.,Jawa Barat,100–199k
1254167325,8900,0.7,752,5,151,97,Masker Wajah,Missha,Banten,<50k
100268462575,24999,0.5,24714,4.8,159,7496,Masker Wajah,Bioaqua,Banten,<50k
2265662314,133999,0.07,126559,5,25056,255,Masker Medis,Payday Store New,DKI Jakarta,100–199k
100568366855,19800,0.56,51381,4.8,5602,113947,Pelindung Wajah,Masker Kf94,DKI Jakarta,<50k
100107693826,38000,0.54,786315,4.8,52887,494835,Masker Wajah,Acnaway,DKI Jakarta,<50k
15428680482,40300,0,273,5,91,84,Masker Buff,Rockbrosindo,Jawa Timur,<50k
840963166,39900,0,245,4.7,39,1,Peralatan Rumah Sakit Emergency,Optimus,Sulawesi Selatan,<50k
437244082,115000,0.08,4,5,2,2,Masker Wajah,SK-II,Banten,100–199k
12834552497,12600,0,43,5,6,499957,Masker Medis,Rusfet,Banten,<50k
12301659642,4249,0.58,1626,4.9,65,219000,Masker Wajah,Bioaqua,DKI Jakarta,<50k
15498216981,187060,0.33,7729,4.9,415,1134,Masker Wajah,Beauty of Joseon,Banten,100–199k
5258315180,4499,0.5,511062,4.9,31078,41556,Masker Medis,Masker Kf94,DKI Jakarta,<50k
12058098567,75650,0.6,195,4.9,41,88,Lainnya,Pgm,DKI Jakarta,50–99k
100586500201,75000,0.25,11082,5,3197,164,Masker Buff,Evoplusmed New,Jawa Barat,50–99k
100740847413,67000,0.63,403,4.9,64,2383,Masker Wajah,Becoming,Banten,50–99k
1543507875,310000,0.11,469,4.8,286,141,Safety Mask,Siaga Sehat Medical,DKI Jakarta,200–349k
100262811559,260400,0.34,1997,4.9,326,132,Masker Wajah,Some By Mi,Banten,200–349k
11038559658,31150,0.55,72895,4.9,13053,2266,Topeng & Balaclava Airsoft,Rockbros Cycling,DKI Jakarta,<50k
2705647949,153900,0.5,2293,4.8,604,3,Masker Wajah,Innisfree,Banten,100–199k
15790337995,55000,0,84,5,21,14,Pelindung Wajah,Rockbros,Bali,50–99k
100533373439,149760,0.52,1199,4.9,184,67223,Masker Wajah,Becoming,Banten,100–199k
11865613939,45500,0.54,729,5,237,339,Lainnya,Maxxiebike,DKI Jakarta,<50k
3289745566,11900,0,22110,4.9,4847,36536,Masker Medis,Goto.,Banten,<50k
807086853,9000,0,11610,4.9,1268,12945,Masker Medis,Goto.,Banten,<50k
100291457373,3000,0.33,2638,4.8,124,70267,Masker Medis,Masker Kf94,DKI Jakarta,<50k
1804823291,14900,0,24028,4.9,4148,42724,Masker Medis,Goto Living,Banten,<50k
5559490630,4499,0.7,114073,4.9,5944,10334,Masker Medis,Masker Kf94,DKI Jakarta,<50k
787793952,16200,0,12310,4.9,2690,994,Masker Buff,Sherlock Tools,DKI Jakarta,<50k
100269752193,574000,0.26,2048,4.9,282,1193,Masker Wajah,Polynia,DKI Jakarta,350k+
3294146329,29999,0,30107,4.9,7755,29967,Masker Medis,Medplus,DKI Jakarta,<50k
1265955700,1490000,0,2,5,1,8,Masker Wajah,SK-II,Jawa Barat,350k+
8280060558,26999,0.73,550,4.9,213,325,Masker Wajah,Focallure Store New,Banten,<50k
1829479372,29999,0,4518,4.9,1308,777,Masker Medis,Payday Store New,DKI Jakarta,<50k
100254762641,37248,0.37,5289,4.9,1730,2538,Masker Buff,Maxxiebike,DKI Jakarta,<50k
100273428921,80000,0.79,5486,4.9,552,2615,Masker Wajah,SKIN1004,DKI Jakarta,50–99k
100331795711,64000,0.57,48665,4.9,4816,6000,Masker Wajah,Jejuby,Banten,50–99k
100268923302,29000,0.71,16067,4.9,4495,35,Masker Buff,Bolde,Banten,<50k
100593333244,94981,0.6,43,4.8,4,11708,Scrub Wajah,Gmeelan,Banten,50–99k
100715652844,78831,0.6,3,5,1,11916,Scrub Wajah,Gmeelan,Banten,50–99k
100517144753,313999,0.13,4294,4.9,749,3065,Paket Perawatan Wajah,Bogota,Jawa Barat,200–349k
100071579650,28072,0.12,40541,4.8,4479,4311,Scrub Wajah,Hanasui,Banten,<50k
100314572701,28000,0.72,1199,4.8,169,203102,Scrub Wajah,Gmeelan,DKI Jakarta,<50k
100273876314,73360,0.62,1130019,4.9,187186,38441,Serum Wajah,Elformula,DKI Jakarta,50–99k
100268467879,38250,0.61,113463,4.9,15314,4172,Serum Wajah,Scarlett,DKI Jakarta,<50k
100273830660,219000,0.56,327561,4.9,59078,8144,Paket Perawatan Wajah,Elformula,DKI Jakarta,200–349k
100273654882,211406,0.32,1434,5,390,676,Cleanser Wajah,Cetaphil,Banten,200–349k
